Index,Col1,Col2,Col3,Date,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25
245,1245,2245,3245,2019-01-02,113,213,313,113,213,313,113,213,313,113,213,313,113,213,313,213,313,,,,,
246,1246,2246,3246,2019-01-02,114,214,314,114,214,314,114,214,314,114,214,314,114,214,314,214,314,,,,,
247,1247,2247,3247,2019-01-02,115,215,315,115,215,315,115,215,315,115,215,315,115,215,315,215,315,,,,,
248,1248,2248,3248,2019-01-02,116,216,316,116,216,316,116,216,316,116,216,316,116,216,316,216,316,,,,,
249,1249,2249,3249,2019-01-02,117,217,317,117,217,317,117,217,317,117,217,317,117,217,317,217,317,,,,,
250,1250,2250,3250,2019-01-02,118,218,318,118,218,318,118,218,318,118,218,318,118,218,318,218,318,,,,,
251,1251,2251,3251,2019-01-02,119,219,319,119,219,319,119,219,319,119,219,319,119,219,319,219,319,,,,,
252,1252,2252,3252,2019-01-02,120,220,320,120,220,320,120,220,320,120,220,320,120,220,320,220,320,,,,,
253,1253,2253,3253,2019-01-02,121,221,321,121,221,321,121,221,321,121,221,321,121,221,321,221,321,,,,,
254,1254,2254,3254,2019-01-02,122,222,322,122,222,322,122,222,322,122,222,322,122,222,322,222,322,,,,,
255,1255,2255,3255,2019-01-02,123,223,323,123,223,323,123,223,323,123,223,323,123,223,323,223,323,,,,,
256,1256,2256,3256,2019-01-02,124,224,324,124,224,324,124,224,324,124,224,324,124,224,324,224,324,,,,,
257,1257,2257,3257,2019-01-02,125,225,325,125,225,325,125,225,325,125,225,325,125,225,325,225,325,,,,,
258,1258,2258,3258,2019-01-02,126,226,326,126,226,326,126,226,326,126,226,326,126,226,326,226,326,,,,,
259,1259,2259,3259,2019-01-02,127,227,327,127,227,327,127,227,327,127,227,327,127,227,327,227,327,,,,,
260,1260,2260,3260,2019-01-02,128,228,328,128,228,328,128,228,328,128,228,328,128,228,328,228,328,,,,,
261,1261,2261,3261,2019-01-02,129,229,329,129,229,329,129,229,329,129,229,329,129,229,329,229,329,,,,,
262,1262,2262,3262,2019-01-02,11,21,31,11,21,31,11,21,31,11,21,31,11,21,31,21,31,,,,,
263,1263,2263,3263,2019-01-02,12,22,32,12,22,32,12,22,32,12,22,32,12,22,32,22,32,,,,,
264,1264,2264,3264,2019-01-02,13,23,33,13,23,33,13,23,33,13,23,33,13,23,33,23,33,,,,,
265,1265,2265,3265,2019-01-02,14,24,34,14,24,34,14,24,34,14,24,34,14,24,34,24,34,,,,,
266,1266,2266,3266,2019-01-02,15,25,35,15,25,35,15,25,35,15,25,35,15,25,35,25,35,,,,,
267,1267,2267,3267,2019-01-02,16,26,36,16,26,36,16,26,36,16,26,36,16,26,36,26,36,,,,,
268,1268,2268,3268,2019-01-02,17,27,37,17,27,37,17,27,37,17,27,37,17,27,37,27,37,,,,,
269,1269,2269,3269,2019-01-02,18,28,38,18,28,38,18,28,38,18,28,38,18,28,38,28,38,,,,,
270,1270,2270,3270,2019-01-02,19,29,39,19,29,39,19,29,39,19,29,39,19,29,39,29,39,,,,,
271,1271,2271,3271,2019-01-02,110,210,310,110,210,310,110,210,310,110,210,310,110,210,310,210,310,,,,,
272,1272,2272,3272,2019-01-02,111,211,311,111,211,311,111,211,311,111,211,311,111,211,311,211,311,,,,,
273,1273,2273,3273,2019-01-02,112,212,312,112,212,312,112,212,312,112,212,312,112,212,312,212,312,,,,,
274,1274,2274,3274,2019-01-02,113,213,313,113,213,313,113,213,313,113,213,313,113,213,313,213,313,,,,,
275,1275,2275,3275,2019-01-02,114,214,314,114,214,314,114,214,314,114,214,314,114,214,314,214,314,,,,,
276,1276,2276,3276,2019-01-02,115,215,315,115,215,315,115,215,315,115,215,315,115,215,315,215,315,,,,,
277,1277,2277,3277,2019-01-02,116,216,316,116,216,316,116,216,316,116,216,316,116,216,316,216,316,,,,,
278,1278,2278,3278,2019-01-02,117,217,317,117,217,317,117,217,317,117,217,317,117,217,317,217,317,,,,,
279,1279,2279,3279,2019-01-02,118,218,318,118,218,318,118,218,318,118,218,318,118,218,318,218,318,,,,,
280,1280,2280,3280,2019-01-02,119,219,319,119,219,319,119,219,319,119,219,319,119,219,319,219,319,,,,,
281,1281,2281,3281,2019-01-02,120,220,320,120,220,320,120,220,320,120,220,320,120,220,320,220,320,,,,,
282,1282,2282,3282,2019-01-02,121,221,321,121,221,321,121,221,321,121,221,321,121,221,321,221,321,,,,,
283,1283,2283,3283,2019-01-02,122,222,322,122,222,322,122,222,322,122,222,322,122,222,322,222,322,,,,,
284,1284,2284,3284,2019-01-02,123,223,323,123,223,323,123,223,323,123,223,323,123,223,323,223,323,,,,,
285,1285,2285,3285,2019-01-02,124,224,324,124,224,324,124,224,324,124,224,324,124,224,324,224,324,,,,,
286,1286,2286,3286,2019-01-02,125,225,325,125,225,325,125,225,325,125,225,325,125,225,325,225,325,,,,,
287,1287,2287,3287,2019-01-02,126,226,326,126,226,326,126,226,326,126,226,326,126,226,326,226,326,,,,,
288,1288,2288,3288,2019-01-02,127,227,327,127,227,327,127,227,327,127,227,327,127,227,327,227,327,,,,,
289,1289,2289,3289,2019-01-02,128,228,328,128,228,328,128,228,328,128,228,328,128,228,328,228,328,,,,,
290,1290,2290,3290,2019-01-02,129,229,329,129,229,329,129,229,329,129,229,329,129,229,329,229,329,,,,,
291,1291,2291,3291,2019-01-02,11,21,31,11,21,31,11,21,31,11,21,31,11,21,31,21,31,,,,,
292,1292,2292,3292,2019-01-02,12,22,32,12,22,32,12,22,32,12,22,32,12,22,32,22,32,,,,,
293,1293,2293,3293,2019-01-02,13,23,33,13,23,33,13,23,33,13,23,33,13,23,33,23,33,,,,,
294,1294,2294,3294,2019-01-02,14,24,34,14,24,34,14,24,34,14,24,34,14,24,34,24,34,,,,,
295,1295,2295,3295,2019-01-02,15,25,35,15,25,35,15,25,35,15,25,35,15,25,35,25,35,,,,,
296,1296,2296,3296,2019-01-02,16,26,36,16,26,36,16,26,36,16,26,36,16,26,36,26,36,,,,,
297,1297,2297,3297,2019-01-02,17,27,37,17,27,37,17,27,37,17,27,37,17,27,37,27,37,,,,,
298,1298,2298,3298,2019-01-02,18,28,38,18,28,38,18,28,38,18,28,38,18,28,38,28,38,,,,,
299,1299,2299,3299,2019-01-02,19,29,39,19,29,39,19,29,39,19,29,39,19,29,39,29,39,,,,,
300,1300,2300,3300,2019-01-02,110,210,310,110,210,310,110,210,310,110,210,310,110,210,310,210,310,,,,,
301,1301,2301,3301,2019-01-02,111,211,311,111,211,311,111,211,311,111,211,311,111,211,311,211,311,,,,,
302,1302,2302,3302,2019-01-02,112,212,312,112,212,312,112,212,312,112,212,312,112,212,312,212,312,,,,,
303,1303,2303,3303,2019-01-02,113,213,313,113,213,313,113,213,313,113,213,313,113,213,313,213,313,,,,,
304,1304,2304,3304,2019-01-02,114,214,314,114,214,314,114,214,314,114,214,314,114,214,314,214,314,,,,,
305,1305,2305,3305,2019-01-02,115,215,315,115,215,315,115,215,315,115,215,315,115,215,315,215,315,,,,,
306,1306,2306,3306,2019-01-02,116,216,316,116,216,316,116,216,316,116,216,316,116,216,316,216,316,,,,,
307,1307,2307,3307,2019-01-02,117,217,317,117,217,317,117,217,317,117,217,317,117,217,317,217,317,,,,,
308,1308,2308,3308,2019-01-02,118,218,318,118,218,318,118,218,318,118,218,318,118,218,318,218,318,,,,,
309,1309,2309,3309,2019-01-02,119,219,319,119,219,319,119,219,319,119,219,319,119,219,319,219,319,,,,,
310,1310,2310,3310,2019-01-02,120,220,320,120,220,320,120,220,320,120,220,320,120,220,320,220,320,,,,,
311,1311,2311,3311,2019-01-02,121,221,321,121,221,321,121,221,321,121,221,321,121,221,321,221,321,,,,,
312,1312,2312,3312,2019-01-02,122,222,322,122,222,322,122,222,322,122,222,322,122,222,322,222,322,,,,,
313,1313,2313,3313,2019-01-02,123,223,323,123,223,323,123,223,323,123,223,323,123,223,323,223,323,,,,,
314,1314,2314,3314,2019-01-02,124,224,324,124,224,324,124,224,324,124,224,324,124,224,324,224,324,,,,,
315,1315,2315,3315,2019-01-02,125,225,325,125,225,325,125,225,325,125,225,325,125,225,325,225,325,,,,,
316,1316,2316,3316,2019-01-02,126,226,326,126,226,326,126,226,326,126,226,326,126,226,326,226,326,,,,,
317,1317,2317,3317,2019-01-02,127,227,327,127,227,327,127,227,327,127,227,327,127,227,327,227,327,,,,,
318,1318,2318,3318,2019-01-02,128,228,328,128,228,328,128,228,328,128,228,328,128,228,328,228,328,,,,,
319,1319,2319,3319,2019-01-02,129,229,329,129,229,329,129,229,329,129,229,329,129,229,329,229,329,,,,,
320,1320,2320,3320,2019-01-02,11,21,31,11,21,31,11,21,31,11,21,31,11,21,31,21,31,,,,,
321,1321,2321,3321,2019-01-02,12,22,32,12,22,32,12,22,32,12,22,32,12,22,32,22,32,,,,,
322,1322,2322,3322,2019-01-02,13,23,33,13,23,33,13,23,33,13,23,33,13,23,33,23,33,,,,,
323,1323,2323,3323,2019-01-02,14,24,34,14,24,34,14,24,34,14,24,34,14,24,34,24,34,,,,,
324,1324,2324,3324,2019-01-02,15,25,35,15,25,35,15,25,35,15,25,35,15,25,35,25,35,,,,,
325,1325,2325,3325,2019-01-02,16,26,36,16,26,36,16,26,36,16,26,36,16,26,36,26,36,,,,,
326,1326,2326,3326,2019-01-02,17,27,37,17,27,37,17,27,37,17,27,37,17,27,37,27,37,,,,,
327,1327,2327,3327,2019-01-02,18,28,38,18,28,38,18,28,38,18,28,38,18,28,38,28,38,,,,,
328,1328,2328,3328,2019-01-02,19,29,39,19,29,39,19,29,39,19,29,39,19,29,39,29,39,,,,,
329,1329,2329,3329,2019-01-02,110,210,310,110,210,310,110,210,310,110,210,310,110,210,310,210,310,,,,,
330,1330,2330,3330,2019-01-02,111,211,311,111,211,311,111,211,311,111,211,311,111,211,311,211,311,,,,,
331,1331,2331,3331,2019-01-02,112,212,312,112,212,312,112,212,312,112,212,312,112,212,312,212,312,,,,,
332,1332,2332,3332,2019-01-02,113,213,313,113,213,313,113,213,313,113,213,313,113,213,313,213,313,,,,,
333,1333,2333,3333,2019-01-02,114,214,314,114,214,314,114,214,314,114,214,314,114,214,314,214,314,,,,,
334,1334,2334,3334,2019-01-02,115,215,315,115,215,315,115,215,315,115,215,315,115,215,315,215,315,,,,,
335,1335,2335,3335,2019-01-02,116,216,316,116,216,316,116,216,316,116,216,316,116,216,316,216,316,,,,,
336,1336,2336,3336,2019-01-02,117,217,317,117,217,317,117,217,317,117,217,317,117,217,317,217,317,,,,,
337,1337,2337,3337,2019-01-02,118,218,318,118,218,318,118,218,318,118,218,318,118,218,318,218,318,,,,,
338,1338,2338,3338,2019-01-02,119,219,319,119,219,319,119,219,319,119,219,319,119,219,319,219,319,,,,,
339,1339,2339,3339,2019-01-02,120,220,320,120,220,320,120,220,320,120,220,320,120,220,320,220,320,,,,,
340,1340,2340,3340,2019-01-02,121,221,321,121,221,321,121,221,321,121,221,321,121,221,321,221,321,,,,,
341,1341,2341,3341,2019-01-02,122,222,322,122,222,322,122,222,322,122,222,322,122,222,322,222,322,,,,,
342,1342,2342,3342,2019-01-02,123,223,323,123,223,323,123,223,323,123,223,323,123,223,323,223,323,,,,,
343,1343,2343,3343,2019-01-02,124,224,324,124,224,324,124,224,324,124,224,324,124,224,324,224,324,,,,,
344,1344,2344,3344,2019-01-02,125,225,325,125,225,325,125,225,325,125,225,325,125,225,325,225,325,,,,,
345,1345,2345,3345,2019-01-02,126,226,326,126,226,326,126,226,326,126,226,326,126,226,326,226,326,,,,,
346,1346,2346,3346,2019-01-02,127,227,327,127,227,327,127,227,327,127,227,327,127,227,327,227,327,,,,,
347,1347,2347,3347,2019-01-02,128,228,328,128,228,328,128,228,328,128,228,328,128,228,328,228,328,,,,,
348,1348,2348,3348,2019-01-02,129,229,329,129,229,329,129,229,329,129,229,329,129,229,329,229,329,,,,,
349,1349,2349,3349,2019-01-02,11,21,31,11,21,31,11,21,31,11,21,31,11,21,31,21,31,,,,,
350,1350,2350,3350,2019-01-02,12,22,32,12,22,32,12,22,32,12,22,32,12,22,32,22,32,,,,,
351,1351,2351,3351,2019-01-02,13,23,33,13,23,33,13,23,33,13,23,33,13,23,33,23,33,,,,,
352,1352,2352,3352,2019-01-02,14,24,34,14,24,34,14,24,34,14,24,34,14,24,34,24,34,,,,,
353,1353,2353,3353,2019-01-02,15,25,35,15,25,35,15,25,35,15,25,35,15,25,35,25,35,,,,,
354,1354,2354,3354,2019-01-02,16,26,36,16,26,36,16,26,36,16,26,36,16,26,36,26,36,,,,,
355,1355,2355,3355,2019-01-02,17,27,37,17,27,37,17,27,37,17,27,37,17,27,37,27,37,,,,,
356,1356,2356,3356,2019-01-02,18,28,38,18,28,38,18,28,38,18,28,38,18,28,38,28,38,,,,,
357,1357,2357,3357,2019-01-02,19,29,39,19,29,39,19,29,39,19,29,39,19,29,39,29,39,,,,,
358,1358,2358,3358,2019-01-02,110,210,310,110,210,310,110,210,310,110,210,310,110,210,310,210,310,,,,,
359,1359,2359,3359,2019-01-02,111,211,311,111,211,311,111,211,311,111,211,311,111,211,311,211,311,,,,,
360,1360,2360,3360,2019-01-02,112,212,312,112,212,312,112,212,312,112,212,312,112,212,312,212,312,,,,,
361,1361,2361,3361,2019-01-02,113,213,313,113,213,313,113,213,313,113,213,313,113,213,313,213,313,,,,,
362,1362,2362,3362,2019-01-02,114,214,314,114,214,314,114,214,314,114,214,314,114,214,314,214,314,,,,,
363,1363,2363,3363,2019-01-02,115,215,315,115,215,315,115,215,315,115,215,315,115,215,315,215,315,,,,,
364,1364,2364,3364,2019-01-02,116,216,316,116,216,316,116,216,316,116,216,316,116,216,316,216,316,,,,,
365,1365,2365,3365,2019-01-02,117,217,317,117,217,317,117,217,317,117,217,317,117,217,317,217,317,,,,,
366,1366,2366,3366,2019-01-02,118,218,318,118,218,318,118,218,318,118,218,318,118,218,318,218,318,,,,,
367,1367,2367,3367,2019-01-02,119,219,319,119,219,319,119,219,319,119,219,319,119,219,319,219,319,,,,,
368,1368,2368,3368,2019-01-02,120,220,320,120,220,320,120,220,320,120,220,320,120,220,320,220,320,,,,,
369,1369,2369,3369,2019-01-02,121,221,321,121,221,321,121,221,321,121,221,321,121,221,321,221,321,,,,,
370,1370,2370,3370,2019-01-02,122,222,322,122,222,322,122,222,322,122,222,322,122,222,322,222,322,,,,,
371,1371,2371,3371,2019-01-02,123,223,323,123,223,323,123,223,323,123,223,323,123,223,323,223,323,,,,,
372,1372,2372,3372,2019-01-02,124,224,324,124,224,324,124,224,324,124,224,324,124,224,324,224,324,,,,,
373,1373,2373,3373,2019-01-02,125,225,325,125,225,325,125,225,325,125,225,325,125,225,325,225,325,,,,,
374,1374,2374,3374,2019-01-02,126,226,326,126,226,326,126,226,326,126,226,326,126,226,326,226,326,,,,,
375,1375,2375,3375,2019-01-02,127,227,327,127,227,327,127,227,327,127,227,327,127,227,327,227,327,,,,,
376,1376,2376,3376,2019-01-02,128,228,328,128,228,328,128,228,328,128,228,328,128,228,328,228,328,,,,,
377,1377,2377,3377,2019-01-02,129,229,329,129,229,329,129,229,329,129,229,329,129,229,329,229,329,,,,,
378,1378,2378,3378,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
379,1379,2379,3379,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
380,1380,2380,3380,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
381,1381,2381,3381,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
382,1382,2382,3382,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
383,1383,2383,3383,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
384,1384,2384,3384,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
385,1385,2385,3385,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
386,1386,2386,3386,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
387,1387,2387,3387,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
388,1388,2388,3388,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
389,1389,2389,3389,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
390,1390,2390,3390,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
391,1391,2391,3391,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
392,1392,2392,3392,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
393,1393,2393,3393,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
394,1394,2394,3394,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
395,1395,2395,3395,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
396,1396,2396,3396,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
397,1397,2397,3397,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
398,1398,2398,3398,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
399,1399,2399,3399,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
400,1400,2400,3400,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
401,1401,2401,3401,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
402,1402,2402,3402,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
403,1403,2403,3403,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
404,1404,2404,3404,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
405,1405,2405,3405,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
406,1406,2406,3406,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
407,1407,2407,3407,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
408,1408,2408,3408,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
409,1409,2409,3409,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
410,1410,2410,3410,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
411,1411,2411,3411,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
412,1412,2412,3412,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
413,1413,2413,3413,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
414,1414,2414,3414,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
415,1415,2415,3415,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
416,1416,2416,3416,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
417,1417,2417,3417,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
418,1418,2418,3418,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
419,1419,2419,3419,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
420,1420,2420,3420,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
421,1421,2421,3421,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
422,1422,2422,3422,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
423,1423,2423,3423,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
424,1424,2424,3424,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
425,1425,2425,3425,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
426,1426,2426,3426,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
427,1427,2427,3427,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
428,1428,2428,3428,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
429,1429,2429,3429,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
430,1430,2430,3430,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
431,1431,2431,3431,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
432,1432,2432,3432,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
433,1433,2433,3433,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
434,1434,2434,3434,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
435,1435,2435,3435,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
436,1436,2436,3436,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
437,1437,2437,3437,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
438,1438,2438,3438,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
439,1439,2439,3439,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
440,1440,2440,3440,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
441,1441,2441,3441,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
442,1442,2442,3442,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
443,1443,2443,3443,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
444,1444,2444,3444,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
445,1445,2445,3445,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
446,1446,2446,3446,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
447,1447,2447,3447,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
448,1448,2448,3448,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
449,1449,2449,3449,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
450,1450,2450,3450,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
451,1451,2451,3451,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
452,1452,2452,3452,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
453,1453,2453,3453,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
454,1454,2454,3454,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
455,1455,2455,3455,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
456,1456,2456,3456,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
457,1457,2457,3457,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
458,1458,2458,3458,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
459,1459,2459,3459,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
460,1460,2460,3460,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
461,1461,2461,3461,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
462,1462,2462,3462,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
463,1463,2463,3463,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
464,1464,2464,3464,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
465,1465,2465,3465,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
466,1466,2466,3466,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
467,1467,2467,3467,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
468,1468,2468,3468,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
469,1469,2469,3469,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
470,1470,2470,3470,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
471,1471,2471,3471,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
472,1472,2472,3472,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
473,1473,2473,3473,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
474,1474,2474,3474,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
475,1475,2475,3475,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
476,1476,2476,3476,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
477,1477,2477,3477,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
478,1478,2478,3478,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
479,1479,2479,3479,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
480,1480,2480,3480,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
481,1481,2481,3481,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
482,1482,2482,3482,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
483,1483,2483,3483,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
484,1484,2484,3484,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
485,1485,2485,3485,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
486,1486,2486,3486,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
487,1487,2487,3487,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
488,1488,2488,3488,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
489,1489,2489,3489,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
490,1490,2490,3490,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
491,1491,2491,3491,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
492,1492,2492,3492,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
493,1493,2493,3493,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
494,1494,2494,3494,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
495,1495,2495,3495,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
496,1496,2496,3496,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
497,1497,2497,3497,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
498,1498,2498,3498,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
499,1499,2499,3499,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
500,1500,2500,3500,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
501,1501,2501,3501,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
502,1502,2502,3502,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
503,1503,2503,3503,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
504,1504,2504,3504,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
505,1505,2505,3505,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
506,1506,2506,3506,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
507,1507,2507,3507,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
508,1508,2508,3508,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
509,1509,2509,3509,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
510,1510,2510,3510,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
511,1511,2511,3511,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
512,1512,2512,3512,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
513,1513,2513,3513,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
514,1514,2514,3514,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
515,1515,2515,3515,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
516,1516,2516,3516,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
517,1517,2517,3517,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
518,1518,2518,3518,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
519,1519,2519,3519,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
520,1520,2520,3520,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
521,1521,2521,3521,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
522,1522,2522,3522,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
